ID_encuesta,Relacion_MarNCP,Ocu_agrupado,Encuestador,Sitio,Residencia_costa,Distancia_residenciaKm,Edad,Genero,Ingresos,Integrantes_familia,Nota_conocimiento,Participacion_avistamiento,AmbOrigen,Ambiente_bienestar,Ambiente,Agrado,Desagrado,Frec_visita,Frec_infancia,Conoce_especie,Especie,Nombre_especie,Beneficio_sp_amb,FrecPercibida,Origen,Ingreso_percap,AgradoCH,DesagradoCH,Conoce_nombre,Conoce_origen
DD21011994,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,25,Femenino,150000,2,2,0,URBANO,4,RocaInt,2,2,0.01,-1,1,Columba,PALOMA,NA,NA,Terrestre,75000,Comportamiento,Comportamiento,1,1
DD21011994,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,25,Femenino,150000,2,2,0,URBANO,4,RocaInt,2,2,0.01,-1,1,Pele,PELICANO,NA,NA,Marino,75000,Comportamiento,Comportamiento,1,1
DD21011994,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,25,Femenino,150000,2,2,0,URBANO,4,RocaInt,2,2,0.01,-1,1,Phalacrocorax,NO SABE,NA,NA,Terrestre,75000,Comportamiento,Comportamiento,0,0
DD21011994,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,25,Femenino,150000,2,2,0,URBANO,4,RocaInt,2,2,0.01,-1,1,Turdus,NO SABE,NA,NA,Terrestre,75000,Comportamiento,Comportamiento,0,1
DD21011994,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,25,Femenino,150000,2,2,0,URBANO,4,RocaInt,2,2,0.01,-1,1,Zonotrichia,NO SABE,NA,NA,Terrestre,75000,Comportamiento,Comportamiento,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,1,Larus,GAVIOTA,NA,NA,Marino,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,1,Columba,PALOMA,4,7,Terrestre,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,1,Pele,PELICANO,2,0,Marino,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,1,Turdus,NO SABE,NA,NA,Terrestre,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,Verde,1,3,0.25,1,0,Zonotrichia,NO SABE,NA,NA,Terrestre,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,1,Larus,GAVIOTA,NA,NA,Marino,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,1,Columba,PALOMA,NA,NA,Terrestre,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,1,Pele,PELICANO,NA,NA,Marino,75000,Estética,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,1,Phalacrocorax,NO SABE,5,0,Marino,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,1,Turdus,NO SABE,7,7,Terrestre,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,6,Urbano,1,3,1,0,0,Zonotrichia,NO SABE,NA,NA,Terrestre,75000,Estética,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,1,Larus,GAVIOTA,NA,NA,Marino,75000,Simbolismo,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,1,Columba,PALOMA,2,0,Terrestre,75000,Simbolismo,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,1,Pele,PELICANO,7,7,Marino,75000,Simbolismo,Familiaridad,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,75000,Simbolismo,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,1,Turdus,NO SABE,NA,NA,Terrestre,75000,Simbolismo,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaNat,4,3,1,1,0,Zonotrichia,NO SABE,NA,NA,Terrestre,75000,Simbolismo,Familiaridad,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,1,Larus,GAVIOTA,7,7,Marino,75000,Estética,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,1,Columba,PALOMA,NA,NA,Terrestre,75000,Estética,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,1,Pele,PELICANO,NA,NA,Marino,75000,Estética,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,75000,Estética,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,1,Turdus,NO SABE,NA,NA,Terrestre,75000,Estética,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,PlayaInt,1,5,1,1,0,Zonotrichia,NO SABE,7,3,Terrestre,75000,Estética,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,1,Larus,GAVIOTA,7,7,Marino,75000,Simbolismo,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,1,Columba,PALOMA,NA,NA,Terrestre,75000,Simbolismo,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,1,Pele,PELICANO,NA,NA,Marino,75000,Simbolismo,Nada le desagrada,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,75000,Simbolismo,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,1,Turdus,NO SABE,NA,NA,Terrestre,75000,Simbolismo,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,7,RocaNat,4,5,0.25,1,0,Zonotrichia,NO SABE,NA,NA,Terrestre,75000,Simbolismo,Nada le desagrada,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,1,Larus,GAVIOTA,NA,NA,Marino,75000,Estética,Comportamiento,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,1,Columba,PALOMA,NA,NA,Terrestre,75000,Estética,Comportamiento,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,1,Pele,PELICANO,NA,NA,Marino,75000,Estética,Comportamiento,1,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,1,Phalacrocorax,NO SABE,7,5,Marino,75000,Estética,Comportamiento,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,1,Turdus,NO SABE,3,0,Terrestre,75000,Estética,Comportamiento,0,1
MK17101990,NO MATERIAL- Exp. físicas y psicológicas,Independiente,GIORGIA,LAGHU YOGA,Reside en la costa,0.5,29,Masculino,150000,2,3,0,URBANO,4,RocaInt,1,2,0.04,1,0,Zonotrichia,NO SABE,6,0,Terrestre,75000,Estética,Comportamiento,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Larus,GAVIOTA,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Columba,PALOMA,1,7,Terrestre,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Pele,PELICANO,1,1,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Phalacrocorax,NO SABE,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Turdus,NO SABE,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Verde,2,5,0.04,0,1,Zonotrichia,CHERCAN,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Larus,GAVIOTA,4,7,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Columba,PALOMA,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Pele,PELICANO,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Turdus,NO SABE,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,Urbano,2,5,0.04,1,1,Zonotrichia,CHERCAN,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Larus,GAVIOTA,NA,NA,Marino,500000,Comportamiento,Familiaridad,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Columba,PALOMA,NA,NA,Terrestre,500000,Comportamiento,Familiaridad,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Pele,PELICANO,NA,NA,Marino,500000,Comportamiento,Familiaridad,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Phalacrocorax,NO SABE,6,7,Marino,500000,Comportamiento,Familiaridad,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Turdus,NO SABE,NA,NA,Terrestre,500000,Comportamiento,Familiaridad,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,PlayaNat,2,3,0.04,1,1,Zonotrichia,CHERCAN,2,1,Terrestre,500000,Comportamiento,Familiaridad,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Larus,GAVIOTA,NA,NA,Marino,500000,Nada le agrada,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Columba,PALOMA,1,5,Terrestre,500000,Nada le agrada,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Pele,PELICANO,3,5,Marino,500000,Nada le agrada,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,500000,Nada le agrada,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Turdus,NO SABE,6,6,Terrestre,500000,Nada le agrada,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,5,PlayaInt,5,5,0.04,1,1,Zonotrichia,CHERCAN,5,5,Terrestre,500000,Nada le agrada,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Larus,GAVIOTA,5,7,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Columba,PALOMA,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Pele,PELICANO,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Phalacrocorax,NO SABE,NA,NA,Marino,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Turdus,NO SABE,6,5,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,6,RocaNat,2,5,0.04,1,1,Zonotrichia,CHERCAN,NA,NA,Terrestre,500000,Comportamiento,Nada le desagrada,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Larus,GAVIOTA,NA,NA,Marino,500000,Nada le agrada,Comportamiento,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Columba,PALOMA,NA,NA,Terrestre,500000,Nada le agrada,Comportamiento,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Pele,PELICANO,NA,NA,Marino,500000,Nada le agrada,Comportamiento,1,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Phalacrocorax,NO SABE,2,2,Marino,500000,Nada le agrada,Comportamiento,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Turdus,NO SABE,NA,NA,Terrestre,500000,Nada le agrada,Comportamiento,0,1
PA2461991,NO MATERIAL- Exp. físicas y psicológicas,Profesional,GIORGIA,CASA,No reside en la costa,0.007407407407407408,28,Femenino,1000000,2,1,0,VERDE,2,RocaInt,5,2,0.01,0,1,Zonotrichia,CHERCAN,NA,NA,Terrestre,500000,Nada le agrada,Comportamiento,0,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,1,Larus,GAVIOTA,7,0,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,0,Phalacrocorax,NO SABE,1,0,Terrestre,250000,Comportamiento,Nada le desagrada,0,0
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,1,Turdus,NO SABE,7,7,Terrestre,250000,Comportamiento,Nada le desagrada,0,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Verde,2,5,1,-1,1,Zonotrichia,GORRION,NA,NA,Terrestre,250000,Comportamiento,Nada le desagrada,0,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,1,Columba,PALOMA,4,7,Terrestre,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,0,Phalacrocorax,NO SABE,1,0,Terrestre,250000,Comportamiento,Nada le desagrada,0,0
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,1,Turdus,NO SABE,NA,NA,Terrestre,250000,Comportamiento,Nada le desagrada,0,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,Urbano,2,5,1,1,1,Zonotrichia,GORRION,7,7,Terrestre,250000,Comportamiento,Nada le desagrada,0,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,PlayaNat,2,5,1,-1,1,Larus,GAVIOTA,NA,NA,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,PlayaNat,2,5,1,-1,1,Columba,PALOMA,NA,NA,Terrestre,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,PlayaNat,2,5,1,-1,1,Pele,PELICANO,NA,NA,Marino,250000,Comportamiento,Nada le desagrada,1,1
MJOG,NO MATERIAL- Exp. físicas y psicológicas,Técnico/ operacional,GIORGIA,CASA,Reside en la costa,0.25,29,Femenino,1000000,4,2,0,VERDE,7,PlayaNat,2,5,1,-1,0,Phalacrocorax,NO SABE,NA,NA,Terrestre,250000,Comportamiento,Nada le desagrada,0,0
